,방송일시,마더코드,상품코드,상품명,상품군,판매단가,노출,month,취급액
17606,1560558000000000000,100305,200981,1143,6,119000,20,6,44829000
17607,1560559200000000000,100305,200981,1143,6,119000,20,6,56057000
17608,1560560400000000000,100374,201202,255,7,69000,30,6,9996000
17609,1560560400000000000,100374,201206,257,7,69000,30,6,9409000
17610,1560560400000000000,100374,201200,254,7,59000,30,6,1081000
17611,1560560400000000000,100374,201204,256,7,59000,30,6,1093000
17612,1560562200000000000,100374,201202,255,7,69000,23,6,14614000
17613,1560562200000000000,100374,201206,257,7,69000,23,6,13054000
17614,1560562200000000000,100374,201200,254,7,59000,23,6,2798000
17615,1560562200000000000,100374,201204,256,7,59000,23,6,1440000
17616,1560578400000000000,100355,201133,614,7,39900,20,6,13065000
17617,1560579600000000000,100355,201133,614,7,39900,20,6,23051000
17618,1560580800000000000,100355,201133,614,7,39900,20,6,28969000
17619,1560582000000000000,100067,200169,1384,1,509000,15,6,2006000
17620,1560582000000000000,100067,200161,791,1,539000,15,6,0
17621,1560582000000000000,100067,200173,1385,1,709000,15,6,0
17622,1560582000000000000,100067,200165,792,1,749000,15,6,0
17623,1560582900000000000,100067,200169,1384,1,509000,15,6,3981000
17624,1560582900000000000,100067,200161,791,1,539000,15,6,11511000
17625,1560582900000000000,100067,200173,1385,1,709000,15,6,5529000
17626,1560582900000000000,100067,200165,792,1,749000,15,6,1518000
17627,1560583800000000000,100067,200169,1384,1,509000,15,6,7892000
17628,1560583800000000000,100067,200161,791,1,539000,15,6,3199000
17629,1560583800000000000,100067,200173,1385,1,709000,15,6,1420000
17630,1560583800000000000,100067,200165,792,1,749000,15,6,1518000
17631,1560584700000000000,100067,200169,1384,1,509000,15,6,15734000
17632,1560584700000000000,100067,200161,791,1,539000,15,6,15697000
17633,1560584700000000000,100067,200173,1385,1,709000,15,6,4179000
17634,1560584700000000000,100067,200165,792,1,749000,15,6,8778000
17635,1560585600000000000,100478,201452,1627,10,49800,30,6,47515000
17636,1560587400000000000,100478,201452,1627,10,49800,30,6,79181000
17637,1560589200000000000,100607,201857,1639,6,139000,20,6,24878000
17638,1560590400000000000,100607,201857,1639,6,139000,20,6,57630000
17639,1560591600000000000,100607,201857,1639,6,139000,20,6,78956000
17640,1560592800000000000,100148,200497,1273,1,1200000,30,6,10762000
17641,1560592800000000000,100148,200430,675,1,1330000,30,6,3014000
17642,1560592800000000000,100148,200506,1275,1,1690000,30,6,15140000
17643,1560592800000000000,100148,200439,677,1,1920000,30,6,0
17644,1560592800000000000,100148,200517,1278,1,2400000,30,6,0
17645,1560592800000000000,100148,200450,680,1,2690000,30,6,0
17646,1560592800000000000,100148,200523,1279,1,2700000,30,6,12131000
17647,1560592800000000000,100148,200410,73,1,2990000,30,6,0
17648,1560594600000000000,100148,200497,1273,1,1200000,30,6,8067000
17649,1560594600000000000,100148,200430,675,1,1330000,30,6,6001000
17650,1560594600000000000,100148,200506,1275,1,1690000,30,6,3823000
17651,1560594600000000000,100148,200439,677,1,1920000,30,6,21540000
17652,1560594600000000000,100148,200517,1278,1,2400000,30,6,5417000
17653,1560594600000000000,100148,200450,680,1,2690000,30,6,6068000
17654,1560594600000000000,100148,200523,1279,1,2700000,30,6,0
17655,1560594600000000000,100148,200410,73,1,2990000,30,6,26840000
17656,1560596400000000000,100149,200538,1289,1,2209000,30,6,5384000
17657,1560596400000000000,100149,200470,691,1,2299000,30,6,11155000
17658,1560596400000000000,100149,200541,1290,1,1899000,30,6,0
17659,1560596400000000000,100149,200473,692,1,1989000,30,6,0
17660,1560596400000000000,100149,200536,1288,1,2459000,30,6,0
17661,1560596400000000000,100149,200468,690,1,2549000,30,6,18552000
17662,1560596400000000000,100149,200544,1291,1,2049000,30,6,0
17663,1560596400000000000,100149,200476,693,1,2139000,30,6,0
17664,1560598200000000000,100149,200538,1289,1,2209000,30,6,5409000
17665,1560598200000000000,100149,200470,691,1,2299000,30,6,5627000
17666,1560598200000000000,100149,200541,1290,1,1899000,30,6,0
17667,1560598200000000000,100149,200473,692,1,1989000,30,6,0
17668,1560598200000000000,100149,200536,1288,1,2459000,30,6,0
17669,1560598200000000000,100149,200468,690,1,2549000,30,6,6209000
17670,1560598200000000000,100149,200544,1291,1,2049000,30,6,4996000
17671,1560598200000000000,100149,200476,693,1,2139000,30,6,5215000
17672,1560600000000000000,100130,200342,842,7,79900,20,6,11084000
17673,1560600000000000000,100130,200353,853,7,69900,20,6,6340000
17674,1560601200000000000,100130,200342,842,7,79900,20,6,20429000
17675,1560601200000000000,100130,200353,853,7,69900,20,6,15260000
17676,1560602400000000000,100130,200342,842,7,79900,20,6,31967000
17677,1560602400000000000,100130,200353,853,7,69900,20,6,23653000
17678,1560603600000000000,100251,200839,203,7,59900,20,6,12858000
17679,1560603600000000000,100251,200852,210,7,59900,20,6,5202000
17680,1560604800000000000,100251,200839,203,7,59900,20,6,27687000
17681,1560604800000000000,100251,200852,210,7,59900,20,6,11671000
17682,1560606000000000000,100251,200839,203,7,59900,20,6,39038000
17683,1560606000000000000,100251,200852,210,7,59900,20,6,10428000
17684,1560607200000000000,100079,200215,1042,6,99900,30,6,54757000
17685,1560609000000000000,100079,200215,1042,6,99900,30,6,87704000
17686,1560610800000000000,100290,200934,1310,1,459000,20,6,8398000
17687,1560610800000000000,100290,200926,712,1,499000,20,6,2091000
17688,1560610800000000000,100290,200937,1311,1,759000,20,6,0
17689,1560610800000000000,100290,200931,714,1,799000,20,6,3351000
17690,1560612000000000000,100290,200934,1310,1,459000,20,6,22395000
17691,1560612000000000000,100290,200926,712,1,499000,20,6,5122000
17692,1560612000000000000,100290,200937,1311,1,759000,20,6,1618000
17693,1560612000000000000,100290,200931,714,1,799000,20,6,8200000
17694,1560613200000000000,100290,200934,1310,1,459000,20,6,18622000
17695,1560613200000000000,100290,200926,712,1,499000,20,6,2112000
17696,1560613200000000000,100290,200937,1311,1,759000,20,6,3145000
17697,1560613200000000000,100290,200931,714,1,799000,20,6,1680000
17698,1560614400000000000,100010,200014,166,3,55900,20,6,35214000
17699,1560615600000000000,100010,200014,166,3,55900,20,6,64189000
17700,1560616800000000000,100010,200014,166,3,55900,20,6,85111000
17701,1560618000000000000,100322,201479,397,3,49900,20,6,53141000
17702,1560619200000000000,100322,201479,397,3,49900,20,6,72942000
17703,1560620400000000000,100322,201479,397,3,49900,20,6,97258000
17704,1560622800000000000,100305,200990,1152,6,139000,30,6,37616000
17705,1560624600000000000,100305,200990,1152,6,139000,30,6,76174000
17706,1560626400000000000,100067,200169,1384,1,509000,15,6,3961000
17707,1560626400000000000,100067,200161,791,1,539000,15,6,3160000
17708,1560626400000000000,100067,200173,1385,1,709000,15,6,0
17709,1560626400000000000,100067,200165,792,1,749000,15,6,0
17710,1560627300000000000,100067,200169,1384,1,509000,15,6,8850000
17711,1560627300000000000,100067,200161,791,1,539000,15,6,5252000
17712,1560627300000000000,100067,200173,1385,1,709000,15,6,5529000
17713,1560627300000000000,100067,200165,792,1,749000,15,6,1498000
17714,1560628200000000000,100067,200169,1384,1,509000,15,6,12781000
17715,1560628200000000000,100067,200161,791,1,539000,15,6,11550000
17716,1560628200000000000,100067,200173,1385,1,709000,15,6,4159000
17717,1560628200000000000,100067,200165,792,1,749000,15,6,4414000
17718,1560629100000000000,100067,200169,1384,1,509000,15,6,26548000
17719,1560629100000000000,100067,200161,791,1,539000,15,6,10455000
17720,1560629100000000000,100067,200173,1385,1,709000,15,6,13766000
17721,1560629100000000000,100067,200165,792,1,749000,15,6,7310000
17722,1560630000000000000,100155,200552,1297,1,1359000,30,6,43374000
17723,1560630000000000000,100155,200485,700,1,1499000,30,6,20002000
17724,1560631800000000000,100155,200552,1297,1,1359000,30,6,79557000
17725,1560631800000000000,100155,200485,700,1,1499000,30,6,55893000
17726,1560633600000000000,100148,200497,1273,1,1200000,30,6,5395000
17727,1560633600000000000,100148,200430,675,1,1330000,30,6,6001000
17728,1560633600000000000,100148,200506,1275,1,1690000,30,6,41571000
17729,1560633600000000000,100148,200439,677,1,1920000,30,6,17274000
17730,1560633600000000000,100148,200517,1278,1,2400000,30,6,0
17731,1560633600000000000,100148,200450,680,1,2690000,30,6,0
17732,1560633600000000000,100148,200523,1279,1,2700000,30,6,12154000
17733,1560633600000000000,100148,200410,73,1,2990000,30,6,13434000
17734,1560635400000000000,100148,200497,1273,1,1200000,30,6,10739000
17735,1560635400000000000,100148,200430,675,1,1330000,30,6,11929000
17736,1560635400000000000,100148,200506,1275,1,1690000,30,6,60479000
17737,1560635400000000000,100148,200439,677,1,1920000,30,6,30074000
17738,1560635400000000000,100148,200517,1278,1,2400000,30,6,5417000
17739,1560635400000000000,100148,200450,680,1,2690000,30,6,0
17740,1560635400000000000,100148,200523,1279,1,2700000,30,6,12131000
17741,1560635400000000000,100148,200410,73,1,2990000,30,6,6764000
17742,1560637200000000000,100149,200538,1289,1,2209000,30,6,0
17743,1560637200000000000,100149,200470,691,1,2299000,30,6,5627000
17744,1560637200000000000,100149,200541,1290,1,1899000,30,6,4632000
17745,1560637200000000000,100149,200473,692,1,1989000,30,6,0
17746,1560637200000000000,100149,200536,1288,1,2459000,30,6,0
17747,1560637200000000000,100149,200468,690,1,2549000,30,6,12393000
17748,1560637200000000000,100149,200544,1291,1,2049000,30,6,0
17749,1560637200000000000,100149,200476,693,1,2139000,30,6,0
17750,1560639000000000000,100149,200538,1289,1,2209000,30,6,5409000
17751,1560639000000000000,100149,200470,691,1,2299000,30,6,16708000
17752,1560639000000000000,100149,200541,1290,1,1899000,30,6,4657000
17753,1560639000000000000,100149,200473,692,1,1989000,30,6,9651000
17754,1560639000000000000,100149,200536,1288,1,2459000,30,6,0
17755,1560639000000000000,100149,200468,690,1,2549000,30,6,12393000
17756,1560639000000000000,100149,200544,1291,1,2049000,30,6,0
17757,1560639000000000000,100149,200476,693,1,2139000,30,6,5215000
17758,1560640800000000000,100150,200532,1285,1,439000,30,6,39203000
17759,1560640800000000000,100150,200464,687,1,489000,30,6,48417000
17760,1560642600000000000,100150,200532,1285,1,439000,30,6,83677000
17761,1560642600000000000,100150,200464,687,1,489000,30,6,60532000
17762,1560644400000000000,100618,201915,1734,6,69000,20,6,19187000
17763,1560644400000000000,100618,201918,1736,6,69000,20,6,4104000
17764,1560645600000000000,100618,201915,1734,6,69000,20,6,21945000
17765,1560645600000000000,100618,201918,1736,6,69000,20,6,8102000
17766,1560646800000000000,100618,201915,1734,6,69000,20,6,17849000
17767,1560646800000000000,100618,201918,1736,6,69000,20,6,3594000
17768,1560648000000000000,100416,201318,1517,7,39900,20,6,3906000
17769,1560649200000000000,100416,201318,1517,7,39900,13,6,14485000
17770,1560664800000000000,100777,202273,930,6,59900,20,6,6085000
17771,1560666000000000000,100777,202273,930,6,59900,20,6,12099000
17772,1560667200000000000,100777,202273,930,6,59900,20,6,16413000
17773,1560668400000000000,100309,200991,473,2,59900,20,6,24623000
17774,1560669600000000000,100309,200991,473,2,59900,20,6,47406000
17775,1560670800000000000,100309,200991,473,2,59900,20,6,52871000
17776,1560672000000000000,100479,201455,514,7,59800,20,6,38448000
17777,1560673200000000000,100479,201455,514,7,59800,20,6,82099000
17778,1560674400000000000,100479,201455,514,7,59800,20,6,87565000
17779,1560675600000000000,100417,201321,1519,7,49900,20,6,26811000
17780,1560676800000000000,100417,201321,1519,7,49900,20,6,52299000
17781,1560678000000000000,100417,201321,1519,7,49900,20,6,59843000
17782,1560679200000000000,100352,201140,618,7,1590000,20,6,31208000
17783,1560680400000000000,100352,201140,618,7,1590000,20,6,43347000
17784,1560681600000000000,100352,201140,618,7,1590000,20,6,85712000
17785,1560682800000000000,100097,200269,1380,10,119000,20,6,15240000
17786,1560682800000000000,100097,200265,786,10,129000,20,6,8127000
17787,1560684000000000000,100097,200269,1380,10,119000,20,6,41305000
17788,1560684000000000000,100097,200265,786,10,129000,20,6,19301000
17789,1560685200000000000,100097,200269,1380,10,119000,20,6,63787000
17790,1560685200000000000,100097,200265,786,10,129000,20,6,21946000
17791,1560686400000000000,100139,200374,885,11,49900,20,6,6694000
17792,1560686400000000000,100139,200373,884,11,59900,20,6,8230000
17793,1560686400000000000,100139,200372,883,11,69900,20,6,9838000
17794,1560687600000000000,100139,200374,885,11,49900,20,6,13223000
17795,1560687600000000000,100139,200373,884,11,59900,20,6,16970000
17796,1560687600000000000,100139,200372,883,11,69900,20,6,17057000
17797,1560688800000000000,100139,200374,885,11,49900,20,6,17102000
17798,1560688800000000000,100139,200373,884,11,59900,20,6,27049000
17799,1560688800000000000,100139,200372,883,11,69900,20,6,25998000
17800,1560690000000000000,100088,200236,1081,10,60900,20,6,16525000
17801,1560691200000000000,100088,200236,1081,10,60900,20,6,56340000
17802,1560692400000000000,100088,200236,1081,10,60900,20,6,76784000
17803,1560693600000000000,100251,200839,203,7,59900,20,6,19400000
17804,1560693600000000000,100251,200852,210,7,59900,20,6,7484000
17805,1560694800000000000,100251,200839,203,7,59900,20,6,33265000
17806,1560694800000000000,100251,200852,210,7,59900,20,6,10412000
17807,1560696000000000000,100251,200839,203,7,59900,20,6,44430000
17808,1560696000000000000,100251,200852,210,7,59900,20,6,11878000
17809,1560697200000000000,100080,200220,1045,6,89900,20,6,24815000
17810,1560698400000000000,100080,200220,1045,6,89900,20,6,76414000
17811,1560699600000000000,100080,200220,1045,6,89900,20,6,103885000
17812,1560700800000000000,100130,200342,842,7,79900,20,6,11365000
17813,1560700800000000000,100130,200353,853,7,69900,20,6,13060000
17814,1560702000000000000,100130,200342,842,7,79900,20,6,26753000
17815,1560702000000000000,100130,200353,853,7,69900,20,6,17182000
17816,1560703200000000000,100130,200342,842,7,79900,20,6,40514000
17817,1560703200000000000,100130,200353,853,7,69900,20,6,25783000
17818,1560704400000000000,100448,201378,134,10,168000,20,6,9949000
17819,1560704400000000000,100448,201376,132,10,178000,20,6,7319000
17820,1560704400000000000,100448,201379,135,10,148000,20,6,10931000
17821,1560704400000000000,100448,201377,133,10,158000,20,6,3550000
17822,1560705600000000000,100448,201378,134,10,168000,20,6,26170000
17823,1560705600000000000,100448,201376,132,10,178000,20,6,12628000
17824,1560705600000000000,100448,201379,135,10,148000,20,6,16971000
17825,1560705600000000000,100448,201377,133,10,158000,20,6,6483000
17826,1560706800000000000,100448,201378,134,10,168000,20,6,23051000
17827,1560706800000000000,100448,201376,132,10,178000,20,6,7978000
17828,1560706800000000000,100448,201379,135,10,148000,20,6,15873000
17829,1560706800000000000,100448,201377,133,10,158000,20,6,4750000
17830,1560708000000000000,100849,202510,635,3,59900,20,6,51183000
17831,1560709200000000000,100324,201110,1173,4,0,20,6,0
17832,1560710400000000000,100324,201110,1173,4,0,20,6,0
17833,1560711600000000000,100324,201110,1173,4,0,20,6,0
17834,1560712800000000000,100324,201097,1160,4,0,30,6,0
17835,1560714600000000000,100324,201097,1160,4,0,30,6,0
17836,1560716400000000000,100055,200139,0,2,59000,20,6,26812000
17837,1560717600000000000,100055,200139,0,2,59000,20,6,46869000
17838,1560718800000000000,100055,200139,0,2,59000,20,6,74027000
17839,1560720000000000000,100205,200733,876,0,548000,20,6,20032000
17840,1560720000000000000,100205,200732,875,0,598000,20,6,11798000
17841,1560720000000000000,100205,200731,874,0,648000,20,6,20060000
17842,1560721200000000000,100205,200733,876,0,548000,20,6,21577000
17843,1560721200000000000,100205,200732,875,0,598000,20,6,21863000
17844,1560721200000000000,100205,200731,874,0,648000,20,6,23683000
17845,1560722400000000000,100205,200733,876,0,548000,20,6,32336000
17846,1560722400000000000,100205,200732,875,0,598000,20,6,16835000
17847,1560722400000000000,100205,200731,874,0,648000,20,6,50969000
17848,1560723600000000000,100098,200271,300,6,119000,20,6,39981000
17849,1560724800000000000,100098,200271,300,6,119000,20,6,73294000
17850,1560726000000000000,100098,200271,300,6,119000,20,6,108016000
17851,1560727200000000000,100305,200976,1139,6,109000,30,6,28689000
17852,1560729000000000000,100305,200976,1139,6,109000,30,6,41985000
17853,1560730800000000000,100324,201110,1173,4,0,20,6,0
